Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Id,Category Name,Customer Segment,Department Id,Department Name,Latitude,Longitude,Market,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Product Price,Shipping Mode,shipping_pressure_idx,mode_risk_flag,regional_congestion_idx,order_complexity_score,order_value_per_unit,profit_margin,high_discount_flag,benefit_per_unit,Actual_Late,Late_Probability,Risk_Category
DEBIT,2,98.4,205.0,24,Women's Apparel,Corporate,5,Golf,37.73934937,-84.22569275,Europe,45.0,0.18,50.0,0.48,5,250.0,205.0,98.4,Southern Europe,50.0,Second Class,0.3333333333333333,1,0.540751521566552,0.5599999999999999,41.66666666666666,0.3920318725099602,1,16.400000000000002,1,0.717546,High
DEBIT,2,32.55,92.99,9,Cardio Equipment,Corporate,3,Footwear,34.00062561,-117.9077301,Europe,7.0,0.07,99.99,0.35,1,99.99,92.99,32.55,Western Europe,99.99,Second Class,1.0,1,0.5572617350926394,0.2566666666666666,49.995,0.3223091395187642,0,16.275,0,0.717492,High
CASH,2,93.11,193.98,9,Cardio Equipment,Consumer,3,Footwear,29.83435631,-95.33792877,USCA,6.0,0.03,99.99,0.48,2,199.98,193.98,93.11,Canada,99.99,Second Class,0.6666666666666666,1,0.4759427828348505,0.31,66.66,0.4632799283510797,0,31.036666666666665,1,0.71749,High
CASH,2,39.77,152.97,17,Cleats,Consumer,4,Apparel,26.17291832,-97.68328857,Pacific Asia,27.0,0.15,59.99,0.26,3,179.97,152.97,39.77,Oceania,59.99,Second Class,0.5,1,0.537626449543548,0.4166666666666667,44.9925,0.2197601812455103,1,9.9425,1,0.717485,High
PAYMENT,2,43.65,145.5,24,Women's Apparel,Consumer,5,Golf,29.73701477,-94.96875763,LATAM,4.5,0.03,50.0,0.3,3,150.0,145.5,43.65,South America,50.0,Second Class,0.5,1,0.544642104375685,0.3766666666666666,37.5,0.2890728476821192,0,10.9125,1,0.71743,High
TRANSFER,2,91.18,193.99,48,Water Sports,Consumer,7,Fan Shop,38.88692093,-77.01557159,Africa,6.0,0.03,199.99,0.47,1,199.99,193.99,91.18,Southern Africa,199.99,Second Class,1.0,1,0.5382978723404256,0.2433333333333333,99.995,0.4536544106671973,0,45.59,1,0.717429,High
PAYMENT,2,1.18,90.99,9,Cardio Equipment,Consumer,3,Footwear,38.77356339,-90.28000641,Europe,9.0,0.09,99.99,0.01,1,99.99,90.99,1.18,Southern Europe,99.99,Second Class,1.0,1,0.540751521566552,0.2633333333333333,49.995,0.0116843251807109,0,0.59,1,0.717372,High
DEBIT,2,56.58,123.0,24,Women's Apparel,Consumer,5,Golf,33.9172287,-84.47109222,Africa,27.0,0.18,50.0,0.46,3,150.0,123.0,56.58,West Africa,50.0,Second Class,0.5,1,0.5265683921837504,0.4266666666666667,37.5,0.3747019867549668,1,14.145,1,0.717266,High
PAYMENT,2,21.92,193.99,48,Water Sports,Corporate,7,Fan Shop,31.65174103,-106.2676239,Pacific Asia,6.0,0.03,199.99,0.11,1,199.99,193.99,21.92,Southeast Asia,199.99,Second Class,1.0,1,0.5522151898734177,0.2433333333333333,99.995,0.1090601522463804,0,10.96,1,0.717223,High
DEBIT,2,123.03,363.98,45,Fishing,Consumer,7,Fan Shop,26.20684242,-98.24909973,LATAM,36.0,0.09,399.98,0.34,1,399.98,363.98,123.03,Caribbean,399.98,Second Class,1.0,1,0.5320455226115604,0.2633333333333333,199.99,0.3068232829567559,0,61.515,1,0.717166,High
TRANSFER,2,83.78,170.97,17,Cleats,Corporate,4,Apparel,34.07656479,-117.61409,Europe,9.0,0.05,59.99,0.49,3,179.97,170.97,83.78,Southern Europe,59.99,Second Class,0.5,1,0.540751521566552,0.3833333333333333,44.9925,0.4629496601646682,0,20.945,1,0.717165,High
TRANSFER,2,91.52,351.98,45,Fishing,Home Office,7,Fan Shop,37.69598389,-122.4800415,Pacific Asia,48.0,0.12,399.98,0.26,1,399.98,351.98,91.52,West Asia,399.98,Second Class,1.0,1,0.5579408086702793,0.2733333333333334,199.99,0.2282408100154621,1,45.76,1,0.717158,High
PAYMENT,2,-19.79,224.91,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,28.51626968,-81.30583191,LATAM,24.99,0.1,49.98,-0.09,5,249.9,224.91,-19.79,Central America,49.98,Second Class,0.3333333333333333,1,0.550160672624026,0.5333333333333333,41.65,-0.0788760462335591,0,-3.2983333333333333,1,0.717141,High
PAYMENT,2,-27.73,170.1,10,Strength Training,Corporate,3,Footwear,33.70921326,-117.9488144,Europe,18.9,0.1,189.0,-0.16,1,189.0,170.1,-27.73,Northern Europe,189.0,Second Class,1.0,1,0.5410485933503836,0.2666666666666666,94.5,-0.1459473684210526,0,-13.865,1,0.717079,High
DEBIT,2,64.14,139.44,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,40.41231918,-104.6923523,Africa,10.5,0.07,49.98,0.46,3,149.94,139.44,64.14,North Africa,49.98,Second Class,0.5,1,0.5453837164004675,0.3899999999999999,37.485,0.4249370610838744,0,16.035,1,0.717072,High
TRANSFER,2,-102.51,439.96,9,Cardio Equipment,Corporate,3,Footwear,42.34962845,-71.15328217,Europe,59.99,0.12,99.99,-0.23,5,499.95,439.96,-102.51,Western Europe,99.99,Second Class,0.3333333333333333,1,0.5572617350926394,0.54,83.325,-0.2046312007186346,1,-17.085,1,0.717065,High
DEBIT,2,7.22,72.16,7,Hockey,Consumer,2,Fitness,18.21944618,-66.37057495,Africa,15.84,0.18,22.0,0.1,4,88.0,72.16,7.22,North Africa,22.0,Second Class,0.4,1,0.5453837164004675,0.4933333333333333,17.6,0.0811235955056179,1,1.444,1,0.717047,High
CASH,2,-94.63,118.29,18,Men's Footwear,Consumer,4,Apparel,40.79833603,-74.19944,Pacific Asia,11.7,0.09,129.99,-0.8,1,129.99,118.29,-94.63,Eastern Asia,129.99,Second Class,1.0,1,0.5416951469583049,0.2633333333333333,64.995,-0.7224215588976257,0,-47.315,1,0.717021,High
PAYMENT,2,63.99,145.44,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,18.29394531,-66.37054443,LATAM,4.5,0.03,49.98,0.44,3,149.94,145.44,63.99,South America,49.98,Second Class,0.5,1,0.544642104375685,0.3766666666666666,37.485,0.4239432887239963,0,15.9975,1,0.716959,High
PAYMENT,2,90.38,248.98,43,Camping & Hiking,Home Office,7,Fan Shop,34.13360977,-117.9058914,Europe,51.0,0.17,299.98,0.36,1,299.98,248.98,90.38,Northern Europe,299.98,Second Class,1.0,1,0.5410485933503836,0.29,149.99,0.3002857332713137,1,45.19,1,0.716861,High
PAYMENT,2,31.52,278.98,43,Camping & Hiking,Home Office,7,Fan Shop,42.5804596,-83.15601349,Europe,21.0,0.07,299.98,0.11,1,299.98,278.98,31.52,Western Europe,299.98,Second Class,1.0,1,0.5572617350926394,0.2566666666666666,149.99,0.1047245664163731,0,15.76,1,0.716844,High
DEBIT,2,49.14,188.99,48,Water Sports,Consumer,7,Fan Shop,40.20738983,-74.79347992,Europe,11.0,0.06,199.99,0.26,1,199.99,188.99,49.14,Western Europe,199.99,Second Class,1.0,1,0.5572617350926394,0.2533333333333333,99.995,0.2444897756107269,0,24.57,1,0.716796,High
PAYMENT,2,242.53,494.95,9,Cardio Equipment,Corporate,3,Footwear,18.23722267,-66.37057495,USCA,5.0,0.01,99.99,0.49,5,499.95,494.95,242.53,East of USA,99.99,Second Class,0.3333333333333333,1,0.5549381609607457,0.5033333333333333,83.325,0.4841401337458828,0,40.42166666666667,0,0.716743,High
TRANSFER,2,15.68,178.17,17,Cleats,Corporate,4,Apparel,34.03212357,-84.51288605,Europe,1.8,0.01,59.99,0.09,3,179.97,178.17,15.68,Eastern Europe,59.99,Second Class,0.5,1,0.5477099236641222,0.3699999999999999,44.9925,0.0866441951704702,0,3.92,0,0.716741,High
TRANSFER,1,5.4,53.99,17,Cleats,Consumer,4,Apparel,18.21932411,-66.37062073,Pacific Asia,6.0,0.1,59.99,0.1,1,59.99,53.99,5.4,Oceania,59.99,First Class,0.5,0,0.537626449543548,0.1833333333333333,29.995,0.0885391047712739,0,2.7,1,0.71672,High
CASH,2,-28.15,118.29,18,Men's Footwear,Consumer,4,Apparel,33.64781952,-112.0518799,Africa,11.7,0.09,129.99,-0.24,1,129.99,118.29,-28.15,West Africa,129.99,Second Class,1.0,1,0.5265683921837504,0.2633333333333333,64.995,-0.2149019009084662,0,-14.075,1,0.716708,High
TRANSFER,2,73.8,179.99,48,Water Sports,Corporate,7,Fan Shop,39.93153,-91.4054718,USCA,20.0,0.1,199.99,0.41,1,199.99,179.99,73.8,US Center ,199.99,Second Class,1.0,1,0.5585197934595525,0.2666666666666666,99.995,0.3671824468879048,0,36.9,1,0.716656,High
CASH,2,102.89,293.98,43,Camping & Hiking,Consumer,7,Fan Shop,38.65969467,-90.20517731,LATAM,6.0,0.02,299.98,0.35,1,299.98,293.98,102.89,Central America,299.98,Second Class,1.0,1,0.550160672624026,0.24,149.99,0.3418499568077613,0,51.445,1,0.716617,High
CASH,2,37.89,104.38,17,Cleats,Consumer,4,Apparel,36.94044876,-76.25640106,LATAM,15.6,0.13,59.99,0.36,2,119.98,104.38,37.89,South America,59.99,Second Class,0.6666666666666666,1,0.544642104375685,0.3433333333333333,39.99333333333333,0.3131922631839973,1,12.63,0,0.71653,High
TRANSFER,1,34.24,118.08,35,Golf Gloves,Corporate,6,Outdoors,39.98654556,-75.1084671,LATAM,6.87,0.06,24.99,0.29,5,124.95,118.08,34.24,South America,24.99,First Class,0.1666666666666666,0,0.544642104375685,0.4366666666666667,20.825,0.2718539102818579,0,5.706666666666667,1,0.716515,High
TRANSFER,2,27.8,245.98,9,Cardio Equipment,Corporate,3,Footwear,40.11061859,-74.94393921,Europe,53.99,0.18,99.99,0.11,3,299.97,245.98,27.8,Northern Europe,99.99,Second Class,0.5,1,0.5410485933503836,0.4266666666666667,74.9925,0.0923680101006744,1,6.95,1,0.71651,High
DEBIT,2,36.08,163.98,9,Cardio Equipment,Consumer,3,Footwear,39.94662857,-75.21822357,LATAM,36.0,0.18,99.99,0.22,2,199.98,163.98,36.08,Central America,99.99,Second Class,0.6666666666666666,1,0.550160672624026,0.36,66.66,0.1795203502836103,1,12.026666666666666,1,0.716509,High
CASH,2,-139.59,181.99,48,Water Sports,Corporate,7,Fan Shop,40.72733307,-73.74575806,Pacific Asia,18.0,0.09,199.99,-0.77,1,199.99,181.99,-139.59,West Asia,199.99,Second Class,1.0,1,0.5579408086702793,0.2633333333333333,99.995,-0.6945121647843177,0,-69.795,1,0.716489,High
TRANSFER,1,16.09,49.5,24,Women's Apparel,Consumer,5,Golf,32.34654236,-103.0585098,Europe,0.5,0.01,50.0,0.33,1,50.0,49.5,16.09,Eastern Europe,50.0,First Class,0.5,0,0.5477099236641222,0.1533333333333333,25.0,0.3154901960784314,0,8.045,1,0.716468,High
DEBIT,2,79.19,287.98,43,Camping & Hiking,Consumer,7,Fan Shop,40.74718475,-73.87696838,Pacific Asia,12.0,0.04,299.98,0.28,1,299.98,287.98,79.19,Southeast Asia,299.98,Second Class,1.0,1,0.5522151898734177,0.2466666666666666,149.99,0.2631071832015416,0,39.595,1,0.716383,High
DEBIT,2,58.8,293.98,43,Camping & Hiking,Consumer,7,Fan Shop,40.76031113,-111.8882217,Europe,6.0,0.02,299.98,0.2,1,299.98,293.98,58.8,Western Europe,299.98,Second Class,1.0,1,0.5572617350926394,0.24,149.99,0.1953618180610007,0,29.4,1,0.716378,High
DEBIT,2,-172.49,299.99,45,Fishing,Consumer,7,Fan Shop,40.67343903,-73.87017822,Pacific Asia,100.0,0.25,399.98,-0.58,1,399.98,299.99,-172.49,Southeast Asia,399.98,Second Class,1.0,1,0.5522151898734177,0.3166666666666666,199.99,-0.4301710808519128,1,-86.245,1,0.716256,High
TRANSFER,2,63.72,212.42,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,40.76358032,-73.83003998,Africa,37.49,0.15,49.98,0.3,5,249.9,212.42,63.72,West Africa,49.98,Second Class,0.3333333333333333,1,0.5265683921837504,0.5499999999999999,41.65,0.2539657233957752,1,10.62,1,0.716251,High
CASH,2,17.16,52.79,17,Cleats,Home Office,4,Apparel,33.63584137,-117.9041443,USCA,7.2,0.12,59.99,0.33,1,59.99,52.79,17.16,West of USA ,59.99,Second Class,1.0,1,0.5421780332453006,0.2733333333333334,29.995,0.2813575996064928,1,8.58,1,0.716236,High
PAYMENT,2,102.86,209.92,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,32.77581406,-117.135437,Pacific Asia,39.98,0.16,49.98,0.49,5,249.9,209.92,102.86,Eastern Asia,49.98,Second Class,0.3333333333333333,1,0.5416951469583049,0.5533333333333333,41.65,0.4099641291351136,1,17.143333333333334,0,0.71623,High
PAYMENT,2,49.48,179.93,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,33.64875412,-117.6374283,LATAM,19.99,0.1,49.98,0.28,4,199.92,179.93,49.48,South America,49.98,Second Class,0.4,1,0.544642104375685,0.4666666666666666,39.984,0.2462671710133386,0,9.896,0,0.716213,High
TRANSFER,2,77.9,189.99,48,Water Sports,Consumer,7,Fan Shop,34.01502609,-118.10672,LATAM,10.0,0.05,199.99,0.41,1,199.99,189.99,77.9,Caribbean,199.99,Second Class,1.0,1,0.5320455226115604,0.25,99.995,0.3875814717150107,0,38.95,1,0.716176,High
DEBIT,2,7.25,120.89,18,Men's Footwear,Consumer,4,Apparel,18.23311424,-66.37049866,LATAM,9.1,0.07,129.99,0.06,1,129.99,120.89,7.25,Central America,129.99,Second Class,1.0,1,0.550160672624026,0.2566666666666666,64.995,0.0553477364684327,0,3.625,1,0.716134,High
DEBIT,2,86.45,227.5,24,Women's Apparel,Home Office,5,Golf,18.23314285,-66.37052918,LATAM,22.5,0.09,50.0,0.38,5,250.0,227.5,86.45,Central America,50.0,Second Class,0.3333333333333333,1,0.550160672624026,0.53,41.66666666666666,0.3444223107569721,0,14.408333333333331,0,0.716129,High
CASH,2,186.23,387.98,45,Fishing,Consumer,7,Fan Shop,40.84032059,-73.88459015,Europe,12.0,0.03,399.98,0.48,1,399.98,387.98,186.23,Southern Europe,399.98,Second Class,1.0,1,0.540751521566552,0.2433333333333333,199.99,0.4644371290338669,0,93.115,1,0.716051,High
TRANSFER,2,30.12,82.97,46,Indoor/Outdoor Games,Home Office,7,Fan Shop,34.0256691,-84.35742188,Europe,16.99,0.17,49.98,0.36,2,99.96,82.97,30.12,Western Europe,49.98,Second Class,0.6666666666666666,1,0.5572617350926394,0.3566666666666667,33.32,0.2983359746434231,1,10.04,0,0.716021,High
TRANSFER,1,-265.59,331.98,45,Fishing,Home Office,7,Fan Shop,40.0230751,-82.8732605,Europe,68.0,0.17,399.98,-0.8,1,399.98,331.98,-265.59,Western Europe,399.98,First Class,0.5,0,0.5572617350926394,0.2066666666666666,199.99,-0.6623522370193026,1,-132.795,1,0.715972,High
DEBIT,2,20.34,179.99,48,Water Sports,Corporate,7,Fan Shop,18.28589821,-66.37049866,Pacific Asia,20.0,0.1,199.99,0.11,1,199.99,179.99,20.34,Eastern Asia,199.99,Second Class,1.0,1,0.5416951469583049,0.2666666666666666,99.995,0.101199064630081,0,10.17,0,0.715935,High
PAYMENT,2,14.24,142.44,46,Indoor/Outdoor Games,Home Office,7,Fan Shop,38.6956749,-120.9910202,LATAM,7.5,0.05,49.98,0.1,3,149.94,142.44,14.24,Central America,49.98,Second Class,0.5,1,0.550160672624026,0.3833333333333333,37.485,0.0943421226977607,0,3.56,0,0.715898,High
DEBIT,2,62.86,185.99,48,Water Sports,Home Office,7,Fan Shop,35.8787117,-81.79481506,Africa,14.0,0.07,199.99,0.34,1,199.99,185.99,62.86,West Africa,199.99,Second Class,1.0,1,0.5265683921837504,0.2566666666666666,99.995,0.3127518782028956,0,31.43,1,0.715847,High
DEBIT,2,0.0,319.98,45,Fishing,Corporate,7,Fan Shop,37.76807022,-122.2057037,LATAM,80.0,0.2,399.98,0.0,1,399.98,319.98,0.0,Central America,399.98,Second Class,1.0,1,0.550160672624026,0.3,199.99,0.0,1,0.0,0,0.715833,High
TRANSFER,2,-150.13,391.98,45,Fishing,Corporate,7,Fan Shop,34.50635147,-117.6357422,Africa,8.0,0.02,399.98,-0.38,1,399.98,391.98,-150.13,East Africa,399.98,Second Class,1.0,1,0.5587431693989071,0.24,199.99,-0.374407701132226,0,-75.065,0,0.715816,High
TRANSFER,2,92.31,263.74,69,Health and Beauty,Corporate,12,Health and Beauty ,32.79295349,-115.5588074,Pacific Asia,29.3,0.1,293.04,0.35,1,293.04,263.74,92.31,Southeast Asia,293.04,Second Class,1.0,1,0.5522151898734177,0.2666666666666666,146.52,0.3139368793361447,0,46.155,1,0.715813,High
TRANSFER,2,9.9,99.0,24,Women's Apparel,Corporate,5,Golf,39.95473099,-75.20536804,USCA,1.0,0.01,50.0,0.1,2,100.0,99.0,9.9,East of USA,50.0,Second Class,0.6666666666666666,1,0.5549381609607457,0.3033333333333333,33.333333333333336,0.098019801980198,0,3.3000000000000003,1,0.715739,High
CASH,2,37.71,145.05,37,Electronics,Home Office,6,Outdoors,18.28305817,-66.37059784,Pacific Asia,10.92,0.07,51.99,0.26,3,155.97,145.05,37.71,West Asia,51.99,Second Class,0.5,1,0.5579408086702793,0.3899999999999999,38.9925,0.2402369879594827,0,9.4275,0,0.715674,High
PAYMENT,2,28.12,224.99,43,Camping & Hiking,Consumer,7,Fan Shop,29.86209488,-97.89778137,LATAM,75.0,0.25,299.98,0.13,1,299.98,224.99,28.12,Central America,299.98,Second Class,1.0,1,0.550160672624026,0.3166666666666666,149.99,0.0934281347597847,1,14.06,1,0.715634,High
CASH,2,24.9,124.5,24,Women's Apparel,Consumer,5,Golf,26.19762421,-98.19145203,Africa,25.5,0.17,50.0,0.2,3,150.0,124.5,24.9,North Africa,50.0,Second Class,0.5,1,0.5453837164004675,0.4233333333333333,37.5,0.1649006622516556,1,6.225,0,0.715633,High
PAYMENT,2,61.2,127.49,44,Hunting & Shooting,Consumer,7,Fan Shop,39.86354828,-83.10940552,LATAM,22.5,0.15,149.99,0.48,1,149.99,127.49,61.2,Caribbean,149.99,Second Class,1.0,1,0.5320455226115604,0.2833333333333333,74.995,0.4053248559507252,1,30.6,1,0.715527,High
TRANSFER,2,112.83,363.98,45,Fishing,Home Office,7,Fan Shop,41.77276993,-87.63503265,LATAM,36.0,0.09,399.98,0.31,1,399.98,363.98,112.83,Central America,399.98,Second Class,1.0,1,0.550160672624026,0.2633333333333333,199.99,0.2813856052670956,0,56.415,1,0.715512,High
DEBIT,2,24.74,247.4,46,Indoor/Outdoor Games,Corporate,7,Fan Shop,41.89978409,-87.94304657,Africa,2.5,0.01,49.98,0.1,5,249.9,247.4,24.74,East Africa,49.98,Second Class,0.3333333333333333,1,0.5587431693989071,0.5033333333333333,41.65,0.098605021921084,0,4.123333333333333,0,0.715378,High
TRANSFER,2,3.8,95.0,24,Women's Apparel,Corporate,5,Golf,35.12265015,-106.5784378,Europe,5.0,0.05,50.0,0.04,2,100.0,95.0,3.8,Western Europe,50.0,Second Class,0.6666666666666666,1,0.5572617350926394,0.3166666666666666,33.333333333333336,0.0376237623762376,0,1.2666666666666666,1,0.715333,High
CASH,2,-60.0,299.98,43,Camping & Hiking,Consumer,7,Fan Shop,40.0230751,-82.8732605,Africa,0.0,0.0,299.98,-0.2,1,299.98,299.98,-60.0,East Africa,299.98,Second Class,1.0,1,0.5587431693989071,0.2333333333333333,149.99,-0.1993487939397966,0,-30.0,1,0.715302,High
DEBIT,2,-46.5,185.99,48,Water Sports,Home Office,7,Fan Shop,41.55907822,-72.65383911,Pacific Asia,14.0,0.07,199.99,-0.25,1,199.99,185.99,-46.5,Southeast Asia,199.99,Second Class,1.0,1,0.5522151898734177,0.2566666666666666,99.995,-0.2313547937708343,0,-23.25,1,0.7153,High
DEBIT,2,-87.32,130.92,13,Electronics,Home Office,3,Footwear,18.20131111,-66.37052918,LATAM,4.05,0.03,44.99,-0.67,3,134.97,130.92,-87.32,Central America,44.99,Second Class,0.5,1,0.550160672624026,0.3766666666666666,33.7425,-0.6422004854011913,0,-21.83,1,0.715224,High
DEBIT,2,-30.74,222.75,44,Hunting & Shooting,Corporate,7,Fan Shop,38.71068573,-121.2512665,LATAM,74.25,0.25,99.0,-0.14,3,297.0,222.75,-30.74,South America,99.0,Second Class,0.5,1,0.544642104375685,0.45,74.25,-0.1031543624161073,1,-7.685,0,0.715208,High
CASH,2,96.0,319.98,45,Fishing,Corporate,7,Fan Shop,18.29491997,-66.37052155,LATAM,80.0,0.2,399.98,0.3,1,399.98,319.98,96.0,South America,399.98,Second Class,1.0,1,0.544642104375685,0.3,199.99,0.239413437079156,1,48.0,1,0.715208,High
DEBIT,2,45.36,126.0,24,Women's Apparel,Consumer,5,Golf,40.64759827,-73.95845795,Europe,24.0,0.16,50.0,0.36,3,150.0,126.0,45.36,Western Europe,50.0,Second Class,0.5,1,0.5572617350926394,0.42,37.5,0.3003973509933775,1,11.34,1,0.715196,High
DEBIT,2,48.51,98.99,9,Cardio Equipment,Corporate,3,Footwear,34.15362549,-117.5797577,Africa,1.0,0.01,99.99,0.49,1,99.99,98.99,48.51,North Africa,99.99,Second Class,1.0,1,0.5453837164004675,0.2366666666666666,49.995,0.480344588573126,0,24.255,1,0.715137,High
PAYMENT,2,145.39,484.65,68,Garden,Corporate,6,Outdoors,33.62078095,-86.68096924,Pacific Asia,47.93,0.09,532.58,0.3,1,532.58,484.65,145.39,Southeast Asia,532.58,Second Class,1.0,1,0.5522151898734177,0.2633333333333333,266.29,0.2724802278945987,0,72.695,1,0.715137,High
PAYMENT,2,-58.56,75.56,36,Golf Balls,Corporate,6,Outdoors,33.98955154,-118.351532,Africa,4.4,0.06,19.99,-0.78,4,79.96,75.56,-58.56,West Africa,19.99,Second Class,0.4,1,0.5265683921837504,0.4533333333333333,15.992,-0.7233201581027668,0,-11.712,1,0.715068,High
CASH,2,-10.07,114.39,18,Men's Footwear,Corporate,4,Apparel,34.17618942,-118.4465714,LATAM,15.6,0.12,129.99,-0.09,1,129.99,114.39,-10.07,Caribbean,129.99,Second Class,1.0,1,0.5320455226115604,0.2733333333333334,64.995,-0.0768760974120161,1,-5.035,1,0.715046,High
CASH,2,33.27,127.97,29,Shop By Sport,Home Office,5,Golf,33.63584137,-117.9041443,USCA,31.99,0.2,39.99,0.26,4,159.96,127.97,33.27,West of USA ,39.99,Second Class,0.4,1,0.5421780332453006,0.5,31.992,0.2066973161033797,1,6.654000000000001,1,0.715,High
TRANSFER,1,-167.42,383.98,45,Fishing,Corporate,7,Fan Shop,18.2275734,-66.04371643,LATAM,16.0,0.04,399.98,-0.44,1,399.98,383.98,-167.42,South America,399.98,First Class,0.5,0,0.544642104375685,0.1633333333333333,199.99,-0.4175270587061698,0,-83.71,1,0.714994,High
DEBIT,2,22.15,195.99,48,Water Sports,Home Office,7,Fan Shop,41.6280365,-70.92701721,Europe,4.0,0.02,199.99,0.11,1,199.99,195.99,22.15,Northern Europe,199.99,Second Class,1.0,1,0.5410485933503836,0.24,99.995,0.1102044877854619,0,11.075,1,0.714986,High
DEBIT,2,133.27,391.98,45,Fishing,Corporate,7,Fan Shop,36.95065308,-76.32314301,LATAM,8.0,0.02,399.98,0.34,1,399.98,391.98,133.27,Central America,399.98,Second Class,1.0,1,0.550160672624026,0.24,199.99,0.3323607162451992,0,66.635,1,0.714933,High
DEBIT,2,139.39,383.98,45,Fishing,Home Office,7,Fan Shop,36.91083145,-76.12958527,LATAM,16.0,0.04,399.98,0.36,1,399.98,383.98,139.39,Central America,399.98,Second Class,1.0,1,0.550160672624026,0.2466666666666666,199.99,0.3476233228589954,0,69.695,0,0.71488,High
DEBIT,2,68.57,244.9,46,Indoor/Outdoor Games,Consumer,7,Fan Shop,39.52872849,-84.67141724,Europe,5.0,0.02,49.98,0.28,5,249.9,244.9,68.57,Northern Europe,49.98,Second Class,0.3333333333333333,1,0.5410485933503836,0.5066666666666667,41.65,0.2732961339178955,0,11.428333333333333,0,0.714844,High
DEBIT,2,43.2,359.98,45,Fishing,Corporate,7,Fan Shop,39.27096558,-84.272995,LATAM,40.0,0.1,399.98,0.12,1,399.98,359.98,43.2,Central America,399.98,Second Class,1.0,1,0.550160672624026,0.2666666666666666,199.99,0.1077360466856202,0,21.6,1,0.714674,High
CASH,2,51.32,109.19,18,Men's Footwear,Corporate,4,Apparel,37.66337585,-122.1207733,USCA,20.8,0.16,129.99,0.47,1,129.99,109.19,51.32,US Center ,129.99,Second Class,1.0,1,0.5585197934595525,0.2866666666666667,64.995,0.3917856324910298,1,25.66,0,0.714544,High
DEBIT,2,12.74,127.39,18,Men's Footwear,Consumer,4,Apparel,18.35419464,-66.07129669,Europe,2.6,0.02,129.99,0.1,1,129.99,127.39,12.74,Northern Europe,129.99,Second Class,1.0,1,0.5410485933503836,0.24,64.995,0.0972593327734941,0,6.37,0,0.714541,High
DEBIT,2,56.51,122.84,18,Men's Footwear,Consumer,4,Apparel,25.82634926,-80.19590759,Pacific Asia,7.15,0.06,129.99,0.46,1,129.99,122.84,56.51,Southeast Asia,129.99,Second Class,1.0,1,0.5522151898734177,0.2533333333333333,64.995,0.4314069776318802,0,28.255,1,0.714521,High
TRANSFER,2,102.07,351.96,9,Cardio Equipment,Corporate,3,Footwear,38.25131607,-122.0456543,Pacific Asia,48.0,0.12,99.99,0.29,4,399.96,351.96,102.07,Southeast Asia,99.99,Second Class,0.4,1,0.5522151898734177,0.4733333333333333,79.99199999999999,0.2545640462889066,1,20.414,0,0.714511,High
PAYMENT,2,-0.33,8.66,74,Toys,Consumer,7,Fan Shop,39.68188095,-75.64421082,Pacific Asia,2.89,0.25,11.54,-0.04,1,11.54,8.66,-0.33,Southeast Asia,11.54,Second Class,1.0,1,0.5522151898734177,0.3166666666666666,5.77,-0.0263157894736842,1,-0.165,1,0.714497,High
TRANSFER,2,12.45,49.79,17,Cleats,Home Office,4,Apparel,33.98764038,-118.2705536,USCA,10.2,0.17,59.99,0.25,1,59.99,49.79,12.45,East of USA,59.99,Second Class,1.0,1,0.5549381609607457,0.29,29.995,0.2041318248893261,1,6.225,1,0.714494,High
TRANSFER,2,68.25,227.5,24,Women's Apparel,Home Office,5,Golf,42.42815018,-71.11032105,USCA,22.5,0.09,50.0,0.3,5,250.0,227.5,68.25,West of USA ,50.0,Second Class,0.3333333333333333,1,0.5421780332453006,0.53,41.66666666666666,0.2719123505976095,0,11.375,1,0.714471,High
TRANSFER,2,68.87,196.77,17,Cleats,Corporate,4,Apparel,41.55490494,-87.8025589,LATAM,43.19,0.18,59.99,0.35,4,239.96,196.77,68.87,South America,59.99,Second Class,0.4,1,0.544642104375685,0.4933333333333333,47.992,0.2858150730411686,1,13.774,1,0.714463,High
DEBIT,2,62.61,293.95,17,Cleats,Consumer,4,Apparel,33.67670822,-117.9219055,LATAM,6.0,0.02,59.99,0.21,5,299.95,293.95,62.61,Central America,59.99,Second Class,0.3333333333333333,1,0.550160672624026,0.5066666666666667,49.99166666666667,0.2080412028576175,0,10.435,0,0.71444,High
PAYMENT,2,13.44,191.99,48,Water Sports,Corporate,7,Fan Shop,42.9666214,-78.74194336,USCA,8.0,0.04,199.99,0.07,1,199.99,191.99,13.44,West of USA ,199.99,Second Class,1.0,1,0.5421780332453006,0.2466666666666666,99.995,0.0668689984576347,0,6.72,0,0.71442,High
